timestamp,week_id,is_warmup,load_bus_0,load_bus_1,load_bus_2,load_bus_4,load_bus_5,load_bus_6,load_bus_7,load_bus_8,load_bus_9,load_bus_10,load_bus_11,load_bus_12,load_bus_13,pv_bus_6,pv_bus_7,pv_bus_10,pv_bus_12
2016-07-25 15:00:00,29,False,3.9671519,0.801124,1.602248,3.9671519,0.60084295,0.850104,0.27811497,1.133472,1.700208,0.058988,2.4033718,0.22689,1.001405,16.577103,6.166025,42.926613,9.531835
2016-07-25 15:15:00,29,False,4.50751,0.76454,1.52908,4.50751,0.573405,0.96589506,0.387537,1.28786,1.9317901,0.058988,2.29362,0.647058,0.955675,14.719749,5.451904,39.437378,8.463856
2016-07-25 15:30:00,29,False,4.322808,0.741088,1.482176,4.322808,0.555816,0.926316,0.323709,1.235088,1.852632,0.05337,2.223264,0.168068,0.92635995,12.862396,4.737782,35.948143,7.395878
2016-07-25 15:45:00,29,False,4.335576,0.796436,1.592872,4.335576,0.597327,0.929052,0.3693,1.238736,1.858104,0.061798,2.389308,0.112044,0.995545,11.005044,4.02366,32.458908,6.3279004
2016-07-25 16:00:00,29,False,3.8934698,0.812852,1.625704,3.8934698,0.60963905,0.83431494,0.37842,1.11242,1.6686299,0.098314,2.4385562,0.12325,1.016065,9.147691,3.3095384,28.96967,5.259922
2016-07-25 16:15:00,29,False,4.224556,0.819888,1.639776,4.224556,0.61491597,0.905262,0.328266,1.207016,1.810524,0.075842,2.4596639,0.114846,1.02486,8.0752325,2.8236556,26.909199,4.6432586
2016-07-25 16:30:00,29,False,3.757894,2.194184,4.388368,3.757894,1.645638,0.805263,0.341946,1.073684,1.610526,0.078652,6.582552,0.078432,2.7427301,7.0027742,2.3377728,24.848732,4.026595
2016-07-25 16:45:00,29,False,3.954384,1.45544,2.91088,3.954384,1.09158,0.847368,0.341946,1.129824,1.694736,0.061798,4.36632,0.179272,1.8193,5.9303164,1.8518901,22.788263,3.409932
2016-07-25 17:00:00,29,False,3.659656,1.281896,2.563792,3.659656,0.96142197,0.784212,0.282675,1.045616,1.568424,0.050562,3.8456879,0.582634,1.60237,4.8578587,1.3660073,20.727795,2.7932687
2016-07-25 17:15:00,29,False,5.539086,1.155252,2.310504,5.539086,0.866439,1.186947,0.127659,1.582596,2.373894,0.033708,3.465756,0.64986,1.444065,3.6433938,1.0245055,19.374313,2.0949514
2016-07-25 17:30:00,29,False,5.6373377,1.585364,3.170728,5.6373377,1.189023,1.2080009,0.082068,1.610668,2.4160018,0.073034,4.756092,0.563026,1.981705,2.4289293,0.68300366,18.020834,1.3966343
2016-07-25 17:45:00,29,False,7.7250457,2.24906,4.49812,7.7250457,1.686795,1.6553669,0.082068,2.207156,3.3107338,0.073034,6.74718,0.521008,2.8113248,1.2144647,0.34150183,16.667353,0.69831717
2016-07-25 18:00:00,29,False,6.963656,1.911352,3.822704,6.963656,1.433514,1.492212,0.095745005,1.989616,2.984424,0.070224,5.734056,0.37255,2.38919,0.0,0.0,15.313872,0.0
2016-07-25 18:15:00,29,False,7.9461055,1.62664,3.25328,7.9461055,1.21998,1.7027369,0.104862005,2.270316,3.4054737,0.030898,4.87992,0.389356,2.0333,0.0,0.0,11.485405,0.0
2016-07-25 18:30:00,29,False,6.644344,2.213884,4.427768,6.644344,1.660413,1.423788,0.145896,1.898384,2.847576,0.050562,6.641652,0.196078,2.7673552,0.0,0.0,7.656936,0.0
2016-07-25 18:45:00,29,False,6.7052584,1.9606,3.9212,6.7052584,1.47045,1.436841,0.132219,1.915788,2.873682,0.058988,5.8818,0.190476,2.45075,0.0,0.0,3.828468,0.0
2016-07-25 19:00:00,29,False,7.405748,1.97608,3.95216,7.405748,1.48206,1.586946,0.150456,2.115928,3.173892,0.073034,5.92824,0.190476,2.4701,0.0,0.0,0.0,0.0
2016-07-25 19:15:00,29,False,7.0373383,1.826924,3.653848,7.0373383,1.370193,1.5080011,0.23708099,2.010668,3.0160022,0.089888,5.480772,0.190476,2.283655,0.0,0.0,0.0,0.0
2016-07-25 19:30:00,29,False,6.374172,1.24062,2.48124,6.374172,0.930465,1.3658941,0.177813,1.821192,2.7317882,0.101124,3.72186,0.12605,1.550775,0.0,0.0,0.0,0.0
2016-07-25 19:45:00,29,False,7.0127683,1.439964,2.879928,7.0127683,1.079973,1.5027361,0.351063,2.003648,3.0054722,0.11236,4.319892,0.179272,1.7999551,0.0,0.0,0.0,0.0
2016-07-25 20:00:00,29,False,5.8829536,1.04362,2.08724,5.8829536,0.78271496,1.260633,0.214287,1.680844,2.521266,0.134832,3.1308599,0.159664,1.304525,0.0,0.0,0.0,0.0
2016-07-25 20:15:00,29,False,7.504,0.94184,1.88368,7.504,0.70638,1.608,0.173253,2.144,3.216,0.10955,2.82552,0.15126,1.1773,0.0,0.0,0.0,0.0
2016-07-25 20:30:00,29,False,6.7671523,0.982644,1.965288,6.7671523,0.736983,1.450104,0.23252401,1.933472,2.900208,0.120786,2.947932,0.140056,1.228305,0.0,0.0,0.0,0.0
2016-07-25 20:45:00,29,False,7.933338,0.956848,1.913696,7.933338,0.717636,1.700001,0.168693,2.266668,3.400002,0.08427,2.870544,0.15126,1.1960601,0.0,0.0,0.0,0.0
2016-07-25 21:00:00,29,False,5.833828,0.921668,1.843336,5.833828,0.691251,1.250106,0.168693,1.666808,2.500212,0.134832,2.765004,0.54902,1.152085,0.0,0.0,0.0,0.0
2016-07-25 21:15:00,29,False,6.18947,0.912288,1.824576,6.18947,0.684216,1.3263149,0.164133,1.76842,2.6526299,0.151686,2.736864,0.689076,1.14036,0.0,0.0,0.0,0.0
2016-07-25 21:30:00,29,False,6.7298284,0.91698,1.83396,6.7298284,0.687735,1.442106,0.173253,1.922808,2.884212,0.132022,2.75094,0.453782,1.146225,0.0,0.0,0.0,0.0
2016-07-25 21:45:00,29,False,6.533338,0.877112,1.754224,6.533338,0.657834,1.400001,0.145896,1.866668,2.800002,0.11236,2.631336,0.55182,1.09639,0.0,0.0,0.0,0.0
2016-07-25 22:00:00,29,False,6.865404,0.931052,1.862104,6.865404,0.69828904,1.471158,0.086625,1.961544,2.942316,0.10955,2.7931561,0.392156,1.163815,0.0,0.0,0.0,0.0
2016-07-25 22:15:00,29,False,6.21404,0.89728,1.79456,6.21404,0.67296,1.3315799,0.15957299,1.77544,2.6631598,0.106742,2.69184,0.142858,1.1215999,0.0,0.0,0.0,0.0
2016-07-25 22:30:00,29,False,6.38596,0.886492,1.772984,6.38596,0.664869,1.36842,0.300912,1.82456,2.73684,0.171348,2.659476,0.106442,1.108115,0.0,0.0,0.0,0.0
2016-07-25 22:45:00,29,False,5.735576,0.927768,1.855536,5.735576,0.695826,1.2290521,0.22796401,1.638736,2.4581041,0.191012,2.783304,0.112044,1.1597099,0.0,0.0,0.0,0.0
2016-07-25 23:00:00,29,False,5.8829536,0.893528,1.787056,5.8829536,0.670146,1.260633,0.27811497,1.680844,2.521266,0.216292,2.680584,0.10084,1.11691,0.0,0.0,0.0,0.0
2016-07-25 23:15:00,29,False,5.219788,0.898216,1.796432,5.219788,0.673662,1.118526,0.310029,1.491368,2.237052,0.233146,2.694648,0.095238,1.1227701,0.0,0.0,0.0,0.0
2016-07-25 23:30:00,29,False,3.8443441,0.879456,1.758912,3.8443441,0.659592,0.82378805,0.27811497,1.098384,1.6475761,0.199438,2.638368,0.112044,1.0993199,0.0,0.0,0.0,0.0
2016-07-25 23:45:00,29,False,2.628066,0.749532,1.499064,2.628066,0.562149,0.563157,0.3693,0.750876,1.126314,0.176966,2.248596,0.109244,0.936915,0.0,0.0,0.0,0.0
2016-07-26 00:00:00,29,False,2.837338,0.747184,1.494368,2.837338,0.56038797,0.608001,0.332826,0.810668,1.216002,0.188202,2.2415519,0.058824,0.93398,0.0,0.0,0.0,0.0
2016-07-26 00:15:00,29,False,2.591722,0.763604,1.527208,2.591722,0.572703,0.555369,0.27811497,0.740492,1.110738,0.22472,2.290812,0.016806,0.95450497,0.0,0.0,0.0,0.0
2016-07-26 00:30:00,29,False,2.21053,0.787992,1.575984,2.21053,0.590994,0.473685,0.132219,0.63158,0.94737,0.188202,2.363976,0.022408,0.98499,0.0,0.0,0.0,0.0
2016-07-26 00:45:00,29,False,2.198742,0.825516,1.651032,2.198742,0.619137,0.47115898,0.063831,0.628212,0.94231796,0.188202,2.476548,0.039216,1.0318949,0.0,0.0,0.0,0.0
2016-07-26 01:00:00,29,False,2.51804,0.811444,1.622888,2.51804,0.608583,0.53958,0.077508,0.71944,1.07916,0.120786,2.434332,0.04762,1.014305,0.0,0.0,0.0,0.0
2016-07-26 01:15:00,29,False,2.272424,0.775328,1.550656,2.272424,0.581496,0.48694798,0.150456,0.649264,0.97389597,0.067416,2.325984,0.030812,0.96915996,0.0,0.0,0.0,0.0
2016-07-26 01:30:00,29,False,2.578954,0.80816,1.61632,2.578954,0.60612,0.552633,0.072948,0.736844,1.105266,0.058988,2.42448,0.022408,1.0102,0.0,0.0,0.0,0.0
2016-07-26 01:45:00,29,False,2.824556,0.750468,1.500936,2.824556,0.562851,0.60526204,0.072948,0.807016,1.2105241,0.064606,2.251404,0.014006,0.938085,0.0,0.0,0.0,0.0
2016-07-26 02:00:00,29,False,2.149616,0.770636,1.541272,2.149616,0.577977,0.46063197,0.077508,0.614176,0.92126393,0.08146,2.311908,0.028012,0.96329504,0.0,0.0,0.0,0.0
2016-07-26 02:15:00,29,False,2.235086,0.696528,1.393056,2.235086,0.522396,0.47894698,0.095745005,0.638596,0.95789397,0.092696,2.089584,0.05042,0.87066,0.0,0.0,0.0,0.0
2016-07-26 02:30:00,29,False,2.32155,0.674484,1.348968,2.32155,0.505863,0.49747497,0.11398201,0.6633,0.99494994,0.075842,2.023452,0.053222,0.843105,0.0,0.0,0.0,0.0
2016-07-26 02:45:00,29,False,2.198742,0.719044,1.438088,2.198742,0.53928304,0.47115898,0.054711,0.628212,0.94231796,0.067416,2.1571321,0.028012,0.898805,0.0,0.0,0.0,0.0
2016-07-26 03:00:00,29,False,2.0268078,0.73546,1.47092,2.0268078,0.551595,0.43431598,0.095745005,0.579088,0.86863196,0.05337,2.20638,0.019608,0.919325,0.0,0.0,0.0,0.0
2016-07-26 03:15:00,29,False,2.68996,0.730768,1.461536,2.68996,0.54807603,0.57642,0.10030499,0.76856,1.15284,0.05618,2.1923041,0.019608,0.91346,0.0,0.0,0.0,0.0
2016-07-26 03:30:00,29,False,2.112278,0.74578,1.49156,2.112278,0.559335,0.452631,0.068388,0.603508,0.905262,0.064606,2.23734,0.030812,0.932225,0.0,0.0,0.0,0.0
2016-07-26 03:45:00,29,False,2.0268078,0.715292,1.430584,2.0268078,0.536469,0.43431598,0.091184996,0.579088,0.86863196,0.05337,2.145876,0.044818,0.894115,0.0,0.0,0.0,0.0
2016-07-26 04:00:00,29,False,2.431576,0.741088,1.482176,2.431576,0.555816,0.521052,0.091184996,0.694736,1.042104,0.050562,2.223264,0.056022,0.92635995,0.0,0.0,0.0,0.0
2016-07-26 04:15:00,29,False,2.087722,0.740152,1.480304,2.087722,0.55511403,0.44736898,0.095745005,0.596492,0.89473796,0.05618,2.2204561,0.022408,0.92519,0.0,0.0,0.0,0.0
2016-07-26 04:30:00,29,False,1.7438539,0.724672,1.449344,1.7438539,0.543504,0.37368298,0.068388,0.498244,0.74736595,0.050562,2.174016,0.022408,0.90584004,0.0,0.0,0.0,0.0
2016-07-26 04:45:00,29,False,1.98947,0.721388,1.442776,1.98947,0.541041,0.426315,0.063831,0.56842,0.85263,0.036516,2.164164,0.014006,0.90173495,0.0,0.0,0.0,0.0
2016-07-26 05:00:00,29,False,2.284212,0.719044,1.438088,2.284212,0.53928304,0.489474,0.13677901,0.652632,0.978948,0.042134,2.1571321,0.053222,0.898805,0.0,0.0,0.0,0.0
2016-07-26 05:15:00,29,False,1.7566361,0.715292,1.430584,1.7566361,0.536469,0.37642202,0.063831,0.501896,0.75284404,0.050562,2.145876,0.036414,0.894115,0.0,0.0,0.0,0.0
2016-07-26 05:30:00,29,False,2.395232,0.680112,1.360224,2.395232,0.51008403,0.513264,0.077508,0.684352,1.026528,0.058988,2.0403361,0.039216,0.85014,0.0,0.0,0.0,0.0
2016-07-26 05:45:00,29,False,2.051364,0.623828,1.247656,2.051364,0.467871,0.439578,0.141336,0.586104,0.879156,0.036516,1.871484,0.022408,0.779785,0.0,0.0,0.0,0.0
2016-07-26 06:00:00,29,False,5.391722,0.644936,1.289872,5.391722,0.483702,1.155369,0.127659,1.540492,2.310738,0.036516,1.934808,0.019608,0.80617005,0.0,0.0,0.0,0.0
2016-07-26 06:15:00,29,False,4.7649136,0.675424,1.350848,4.7649136,0.50656796,1.021053,0.091184996,1.361404,2.042106,0.033708,2.0262718,0.02521,0.84428,0.89931333,0.62377065,0.0,0.51710516
2016-07-26 06:30:00,29,False,4.6794443,0.6909,1.3818,4.6794443,0.518175,1.002738,0.063831,1.336984,2.005476,0.05337,2.0727,0.061624,0.86362505,1.7986264,1.2475413,0.0,1.0342102
2016-07-26 06:45:00,29,False,7.6140404,0.778612,1.557224,7.6140404,0.583959,1.6315801,0.104862005,2.17544,3.2631602,0.047752,2.335836,0.092436,0.97326505,2.6979399,1.871312,0.0,1.5513154
2016-07-26 07:00:00,29,False,6.398742,1.106004,2.212008,6.398742,0.829503,1.3711591,0.23708099,1.828212,2.7423182,0.036516,3.318012,0.028012,1.3825049,3.5972528,2.4950826,0.0,2.0684204
2016-07-26 07:15:00,29,False,5.526318,1.21154,2.42308,5.526318,0.908655,1.184211,0.255318,1.578948,2.368422,0.047752,3.63462,0.030812,1.514425,4.4355745,2.8764994,0.0,2.5504553
2016-07-26 07:30:00,29,False,5.7964897,1.856472,3.712944,5.7964897,1.392354,1.242105,0.22796401,1.65614,2.48421,0.044944,5.569416,0.067226,2.32059,5.2738957,3.2579167,0.0,3.03249
2016-07-26 07:45:00,29,False,5.256146,1.919792,3.839584,5.256146,1.439844,1.126317,0.118542,1.501756,2.252634,0.039326,5.759376,0.282914,2.39974,6.1122174,3.6393337,0.0,3.514525
2016-07-26 08:00:00,29,False,5.722808,1.246716,2.493432,5.722808,0.935037,1.226316,0.150456,1.635088,2.452632,0.036516,3.740148,0.470588,1.558395,6.950538,4.0207505,0.0,3.9965594
2016-07-26 08:15:00,29,False,5.6373377,1.181052,2.362104,5.6373377,0.885789,1.2080009,0.250761,1.610668,2.4160018,0.042134,3.543156,0.084034,1.476315,8.068801,4.544368,1.9861155,4.63956
2016-07-26 08:30:00,29,False,5.5754437,1.209192,2.418384,5.5754437,0.906894,1.1947379,0.46048498,1.592984,2.3894758,0.039326,3.627576,0.078432,1.5114901,9.187062,5.067985,3.972231,5.282561
2016-07-26 08:45:00,29,False,5.760146,1.679176,3.358352,5.760146,1.259382,1.2343171,0.364743,1.645756,2.4686341,0.067416,5.037528,0.07283,2.09897,10.305324,5.5916023,5.958346,5.925561
2016-07-26 09:00:00,29,False,6.7052584,1.3288,2.6576,6.7052584,0.9966,1.436841,0.31458902,1.915788,2.873682,0.092696,3.9864,0.078432,1.661,11.423587,6.1152196,7.944462,6.5685625
2016-07-26 09:15:00,29,False,5.170662,1.408536,2.817072,5.170662,1.056402,1.107999,0.355623,1.477332,2.215998,0.044944,4.225608,0.070028,1.76067,13.059472,6.8591466,10.834943,7.5091963
2016-07-26 09:30:00,29,False,5.760146,1.317072,2.634144,5.760146,0.98780406,1.2343171,0.48784202,1.645756,2.4686341,0.089888,3.9512162,0.431372,1.64634,14.695358,7.603073,13.725424,8.449831
2016-07-26 09:45:00,29,False,9.677192,1.582084,3.164168,9.677192,1.186563,2.073684,0.341946,2.764912,4.147368,0.064606,4.746252,0.977592,1.9776049,16.331245,8.347,16.615904,9.390466
2016-07-26 10:00:00,29,False,5.943854,1.495308,2.990616,5.943854,1.1214811,1.273683,0.341946,1.698244,2.547366,0.05618,4.4859242,0.859944,1.869135,17.96713,9.090926,19.506384,10.3310995
2016-07-26 10:15:00,29,False,5.133338,1.364916,2.729832,5.133338,1.023687,1.100001,0.41945398,1.466668,2.200002,0.05618,4.094748,0.82353,1.7061449,18.636518,9.32186,21.773857,10.715999
2016-07-26 10:30:00,29,False,4.126318,1.41182,2.82364,4.126318,1.0588651,0.88421106,0.24164099,1.178948,1.7684221,0.067416,4.2354603,0.957984,1.764775,19.305908,9.5527935,24.041332,11.100897
2016-07-26 10:45:00,29,False,4.458384,1.056756,2.113512,4.458384,0.792567,0.955368,0.337386,1.273824,1.910736,0.466292,3.170268,0.582634,1.320945,19.975296,9.783727,26.308804,11.485795
2016-07-26 11:00:00,29,False,4.887722,1.082552,2.165104,4.887722,0.81191397,1.047369,0.46504503,1.396492,2.094738,0.160112,3.2476559,0.37255,1.35319,20.644684,10.014661,28.576277,11.870693
2016-07-26 11:15:00,29,False,4.1636558,0.87242,1.74484,4.1636558,0.654315,0.892212,0.332826,1.189616,1.784424,0.286516,2.61726,0.170868,1.090525,20.908916,10.063315,30.369598,12.022627
2016-07-26 11:30:00,29,False,4.777682,1.08818,2.17636,4.777682,0.8161349,1.0237889,0.30547202,1.365052,2.0475779,0.511236,3.2645397,0.086834,1.360225,21.17315,10.111971,32.16292,12.174561
2016-07-26 11:45:00,29,False,4.9004903,1.212476,2.424952,4.9004903,0.909357,1.0501051,0.42401102,1.40014,2.1002102,0.117978,3.637428,0.229692,1.515595,21.437378,10.160625,33.95624,12.326492
2016-07-26 12:00:00,29,False,6.840848,0.804408,1.608816,6.840848,0.603306,1.465896,0.41945398,1.954528,2.931792,0.08427,2.413224,0.834734,1.00551,21.70161,10.209281,35.749565,12.478426
2016-07-26 12:15:00,29,False,9.49347,0.77392,1.54784,9.49347,0.58044,2.034315,0.291792,2.71242,4.06863,0.08427,2.32176,0.792718,0.9674,21.673592,10.07889,37.119343,12.462315
2016-07-26 12:30:00,29,False,6.472424,0.816136,1.632272,6.472424,0.61210203,1.386948,0.337386,1.849264,2.773896,0.08146,2.4484081,0.767508,1.02017,21.645573,9.9485,38.489117,12.446204
2016-07-26 12:45:00,29,False,4.78947,0.79972,1.59944,4.78947,0.59979,1.026315,0.351063,1.36842,2.05263,0.266854,2.39916,0.633054,0.99965,21.617554,9.818108,39.85889,12.430093
2016-07-26 13:00:00,29,False,5.4526362,0.870076,1.740152,5.4526362,0.652557,1.168422,0.328266,1.557896,2.336844,0.325842,2.610228,0.45098,1.087595,21.589535,9.687717,41.22867,12.413982
2016-07-26 13:15:00,29,False,4.98596,0.91604,1.83208,4.98596,0.68703,1.0684199,0.3693,1.42456,2.1368399,0.25,2.74812,0.15126,1.14505,21.126339,9.293661,41.81902,12.147645
2016-07-26 13:30:00,29,False,4.642106,0.98968,1.97936,4.642106,0.74226,0.994737,0.40121698,1.326316,1.989474,0.067416,2.96904,0.103642,1.2371,20.663145,8.899604,42.409374,11.881309
2016-07-26 13:45:00,29,False,4.335576,0.94184,1.88368,4.335576,0.70638,0.929052,0.45592803,1.238736,1.858104,0.064606,2.82552,0.084034,1.1773,20.199947,8.505547,42.999733,11.614969
2016-07-26 14:00:00,29,False,4.5438538,0.860696,1.721392,4.5438538,0.645522,0.973683,0.291792,1.298244,1.947366,0.143258,2.582088,0.078432,1.07587,19.736753,8.111489,43.590088,11.348634
2016-07-26 14:15:00,29,False,4.753126,0.87242,1.74484,4.753126,0.654315,1.018527,0.328266,1.358036,2.037054,0.143258,2.61726,0.078432,1.090525,18.814974,7.717138,43.06515,10.81861
2016-07-26 14:30:00,29,False,4.50751,0.883208,1.766416,4.50751,0.66240597,0.96589506,0.346506,1.28786,1.9317901,0.129214,2.6496239,0.112044,1.10401,17.893194,7.3227873,42.540222,10.288587
2016-07-26 14:45:00,29,False,3.6478539,0.824576,1.649152,3.6478539,0.61843204,0.78168297,0.392097,1.042244,1.5633659,0.123596,2.4737282,0.15126,1.03072,16.971415,6.9284363,42.015285,9.758563
2016-07-26 15:00:00,29,False,4.028066,0.817544,1.635088,4.028066,0.613158,0.86315703,0.355623,1.150876,1.7263141,0.14045,2.452632,0.260504,1.02193,16.049635,6.5340853,41.490353,9.228539
2016-07-26 15:15:00,29,False,3.8561459,0.785648,1.571296,3.8561459,0.589236,0.82631695,0.351063,1.101756,1.6526339,0.089888,2.356944,0.366946,0.98205996,14.255224,5.719027,38.014286,8.196754
2016-07-26 15:30:00,29,False,3.38947,0.75422,1.50844,3.38947,0.565665,0.726315,0.310029,0.96842,1.45263,0.070224,2.26266,0.145658,0.942775,12.460815,4.903969,34.53822,7.164969
2016-07-26 15:45:00,29,False,3.402252,0.763604,1.527208,3.402252,0.572703,0.729054,0.31914902,0.972072,1.458108,0.05618,2.290812,0.27451,0.95450497,10.666407,4.08891,31.062157,6.1331835
2016-07-26 16:00:00,29,False,2.971934,0.722328,1.444656,2.971934,0.541746,0.636843,0.437691,0.849124,1.273686,0.255618,2.166984,0.27731,0.90291,8.871998,3.2738516,27.58609,5.1013985
2016-07-26 16:15:00,29,False,3.72155,0.75422,1.50844,3.72155,0.565665,0.797475,0.155016,1.0633,1.59495,0.561798,2.26266,0.184874,0.942775,8.026526,2.8456016,26.51589,4.615253
2016-07-26 16:30:00,29,False,3.549616,0.796436,1.592872,3.549616,0.597327,0.76063204,0.259878,1.014176,1.5212641,0.10955,2.389308,0.089636,0.995545,7.181055,2.4173515,25.445692,4.1291065
2016-07-26 16:45:00,29,False,2.812768,0.82786,1.65572,2.812768,0.620895,0.602736,0.23252401,0.803648,1.205472,0.117978,2.48358,0.162464,1.034825,6.3355837,1.9891014,24.37549,3.6429608
2016-07-26 17:00:00,29,False,3.291232,1.837712,3.675424,3.291232,1.378284,0.70526403,0.396657,0.940352,1.4105281,0.095506,5.513136,0.212886,2.2971401,5.490113,1.5608512,23.30529,3.1568148
2016-07-26 17:15:00,29,False,2.88645,1.78002,3.56004,2.88645,1.335015,0.618525,0.150456,0.8247,1.23705,0.095506,5.34006,0.294118,2.225025,4.1175847,1.1706383,21.25304,2.3676112
2016-07-26 17:30:00,29,False,3.58596,1.570356,3.140712,3.58596,1.177767,0.76842,0.068388,1.02456,1.53684,0.08427,4.711068,0.131652,1.962945,2.7450564,0.7804256,19.200788,1.5784074
2016-07-26 17:45:00,29,False,6.865404,1.482176,2.964352,6.865404,1.111632,1.471158,0.11398201,1.961544,2.942316,0.067416,4.446528,0.190476,1.8527199,1.3725282,0.3902128,17.148539,0.7892037
2016-07-26 18:00:00,29,False,6.656146,2.018292,4.036584,6.656146,1.513719,1.426317,0.150456,1.901756,2.852634,0.08427,6.054876,0.12325,2.5228648,0.0,0.0,15.096289,0.0
2016-07-26 18:15:00,29,False,6.71804,1.90666,3.81332,6.71804,1.429995,1.43958,0.095745005,1.91944,2.87916,0.089888,5.71998,0.070028,2.3833249,0.0,0.0,11.322216,0.0
2016-07-26 18:30:00,29,False,6.38596,1.708724,3.417448,6.38596,1.281543,1.36842,0.223404,1.82456,2.73684,0.064606,5.126172,0.056022,2.135905,0.0,0.0,7.5481443,0.0
2016-07-26 18:45:00,29,False,7.184702,1.628988,3.257976,7.184702,1.221741,1.539579,0.259878,2.052772,3.079158,0.070224,4.886964,0.215686,2.036235,0.0,0.0,3.7740722,0.0
2016-07-26 19:00:00,29,False,6.58245,2.011256,4.022512,6.58245,1.5084419,1.410525,0.24164099,1.8807,2.82105,0.05618,6.0337677,0.442578,2.51407,0.0,0.0,0.0,0.0
2016-07-26 19:15:00,29,False,7.4421062,1.865852,3.731704,7.4421062,1.399389,1.594737,0.155016,2.126316,3.189474,0.058988,5.597556,0.09804,2.332315,0.0,0.0,0.0,0.0
2016-07-26 19:30:00,29,False,8.437338,1.880864,3.761728,8.437338,1.410648,1.8080009,0.118542,2.410668,3.6160018,0.050562,5.642592,0.095238,2.35108,0.0,0.0,0.0,0.0
2016-07-26 19:45:00,29,False,8.928556,2.202156,4.404312,8.928556,1.651617,1.9132621,0.11398201,2.551016,3.8265243,0.078652,6.606468,0.07563,2.752695,0.0,0.0,0.0,0.0
2016-07-26 20:00:00,29,False,7.0982523,1.491556,2.983112,7.0982523,1.118667,1.521054,0.059271,2.028072,3.042108,0.103932,4.474668,0.070028,1.8644451,0.0,0.0,0.0,0.0
2016-07-26 20:15:00,29,False,6.164914,1.632272,3.264544,6.164914,1.2242041,1.321053,0.082068,1.761404,2.642106,0.10955,4.8968163,0.09804,2.04034,0.0,0.0,0.0,0.0
2016-07-26 20:30:00,29,False,7.4421062,1.757972,3.515944,7.4421062,1.3184791,1.594737,0.127659,2.126316,3.189474,0.092696,5.2739162,0.134454,2.197465,0.0,0.0,0.0,0.0
2016-07-26 20:45:00,29,False,6.079444,1.791744,3.583488,6.079444,1.3438079,1.302738,0.086625,1.736984,2.605476,0.176966,5.3752317,0.064426,2.23968,0.0,0.0,0.0,0.0
2016-07-26 21:00:00,29,False,6.828066,1.26876,2.53752,6.828066,0.95157,1.4631569,0.091184996,1.950876,2.9263139,0.171348,3.80628,0.086834,1.5859499,0.0,0.0,0.0,0.0
2016-07-26 21:15:00,29,False,7.19649,1.135084,2.270168,7.19649,0.851313,1.542105,0.123099,2.05614,3.08421,0.154494,3.405252,0.07563,1.4188551,0.0,0.0,0.0,0.0
2016-07-26 21:30:00,29,False,6.361404,1.009848,2.019696,6.361404,0.75738597,1.363158,0.145896,1.817544,2.726316,0.101124,3.0295439,0.081232,1.26231,0.0,0.0,0.0,0.0
2016-07-26 21:45:00,29,False,6.533338,0.977956,1.955912,6.533338,0.733467,1.400001,0.095745005,1.866668,2.800002,0.14045,2.933868,0.15126,1.222445,0.0,0.0,0.0,0.0
2016-07-26 22:00:00,29,False,6.349616,0.966228,1.932456,6.349616,0.724671,1.360632,0.059271,1.814176,2.721264,0.132022,2.898684,0.142858,1.207785,0.0,0.0,0.0,0.0
2016-07-26 22:15:00,29,False,5.968424,0.90666,1.81332,5.968424,0.679995,1.278948,0.19605002,1.705264,2.557896,0.103932,2.71998,0.142858,1.133325,0.0,0.0,0.0,0.0
2016-07-26 22:30:00,29,False,5.3671517,0.952156,1.904312,5.3671517,0.714117,1.1501039,0.355623,1.533472,2.3002079,0.129214,2.856468,0.182072,1.190195,0.0,0.0,0.0,0.0
2016-07-26 22:45:00,29,False,5.416278,0.859756,1.719512,5.416278,0.644817,1.160631,0.23708099,1.547508,2.321262,0.174158,2.579268,0.22689,1.074695,0.0,0.0,0.0,0.0
2016-07-26 23:00:00,29,False,5.539086,0.85366,1.70732,5.539086,0.64024496,1.186947,0.22796401,1.582596,2.373894,0.151686,2.5609798,0.2521,1.067075,0.0,0.0,0.0,0.0
2016-07-26 23:15:00,29,False,3.4877222,0.813788,1.627576,3.4877222,0.610341,0.74736905,0.49695903,0.996492,1.4947381,0.272472,2.441364,0.2493,1.017235,0.0,0.0,0.0,0.0
2016-07-26 23:30:00,29,False,3.549616,0.748124,1.496248,3.549616,0.561093,0.76063204,0.300912,1.014176,1.5212641,0.205056,2.244372,0.120448,0.93515503,0.0,0.0,0.0,0.0
2016-07-26 23:45:00,29,False,2.370662,0.695592,1.391184,2.370662,0.521694,0.507999,0.19149001,0.677332,1.015998,0.16854,2.086776,0.042016,0.86948997,0.0,0.0,0.0,0.0
2016-07-27 00:00:00,29,False,2.29698,0.72608,1.45216,2.29698,0.54456,0.49220997,0.23252401,0.65628,0.98441994,0.13764,2.17824,0.02521,0.9076,0.0,0.0,0.0,0.0
2016-07-27 00:15:00,29,False,2.346106,0.687148,1.374296,2.346106,0.51536095,0.502737,0.255318,0.670316,1.005474,0.132022,2.0614438,0.022408,0.858935,0.0,0.0,0.0,0.0
2016-07-27 00:30:00,29,False,2.051364,0.77392,1.54784,2.051364,0.58044,0.439578,0.20972699,0.586104,0.879156,0.126404,2.32176,0.030812,0.9674,0.0,0.0,0.0,0.0
