Start date;End date;Germany/Luxembourg [€/MWh] Original resolutions;∅ DE/LU neighbours [€/MWh] Original resolutions;Belgium [€/MWh] Original resolutions;Denmark 1 [€/MWh] Original resolutions;Denmark 2 [€/MWh] Original resolutions;France [€/MWh] Original resolutions;Netherlands [€/MWh] Original resolutions;Norway 2 [€/MWh] Original resolutions;Austria [€/MWh] Original resolutions;Poland [€/MWh] Original resolutions;Sweden 4 [€/MWh] Original resolutions;Switzerland [€/MWh] Original resolutions;Czech Republic [€/MWh] Original resolutions;DE/AT/LU [€/MWh] Original resolutions;Northern Italy [€/MWh] Original resolutions;Slovenia [€/MWh] Original resolutions;Hungary [€/MWh] Original resolutions
Jan 2, 2018 11:30 AM;Jan 2, 2018 11:45 AM;-;-;49.70;35.22;35.22;49.70;49.70;35.22;-;-;35.22;49.04;44.47;49.70;49.70;49.70;44.47
Jan 2, 2018 11:45 AM;Jan 2, 2018 12:00 PM;-;-;49.70;35.22;35.22;49.70;49.70;35.22;-;-;35.22;49.04;44.47;49.70;49.70;49.70;44.47
Jan 2, 2018 12:00 PM;Jan 2, 2018 12:15 PM;-;-;48.16;34.56;34.56;48.16;48.16;34.56;-;-;34.56;48.10;44.00;48.16;48.16;48.16;44.00
Jan 2, 2018 12:15 PM;Jan 2, 2018 12:30 PM;-;-;48.16;34.56;34.56;48.16;48.16;34.56;-;-;34.56;48.10;44.00;48.16;48.16;48.16;44.00
Jan 2, 2018 12:30 PM;Jan 2, 2018 12:45 PM;-;-;48.16;34.56;34.56;48.16;48.16;34.56;-;-;34.56;48.10;44.00;48.16;48.16;48.16;44.00
Jan 2, 2018 12:45 PM;Jan 2, 2018 1:00 PM;-;-;48.16;34.56;34.56;48.16;48.16;34.56;-;-;34.56;48.10;44.00;48.16;48.16;48.16;44.00
Jan 2, 2018 1:00 PM;Jan 2, 2018 1:15 PM;-;-;47.24;34.10;34.10;47.24;47.24;34.10;-;-;34.10;47.02;42.28;47.24;47.24;47.24;42.28
Jan 2, 2018 1:15 PM;Jan 2, 2018 1:30 PM;-;-;47.24;34.10;34.10;47.24;47.24;34.10;-;-;34.10;47.02;42.28;47.24;47.24;47.24;42.28
Jan 2, 2018 1:30 PM;Jan 2, 2018 1:45 PM;-;-;47.24;34.10;34.10;47.24;47.24;34.10;-;-;34.10;47.02;42.28;47.24;47.24;47.24;42.28
Jan 2, 2018 1:45 PM;Jan 2, 2018 2:00 PM;-;-;47.24;34.10;34.10;47.24;47.24;34.10;-;-;34.10;47.02;42.28;47.24;47.24;47.24;42.28
Jan 2, 2018 2:00 PM;Jan 2, 2018 2:15 PM;-;-;46.10;35.98;35.98;46.10;46.10;35.98;-;-;35.98;46.06;41.82;46.10;46.10;46.10;41.82
Jan 2, 2018 2:15 PM;Jan 2, 2018 2:30 PM;-;-;46.10;35.98;35.98;46.10;46.10;35.98;-;-;35.98;46.06;41.82;46.10;46.10;46.10;41.82
Jan 2, 2018 2:30 PM;Jan 2, 2018 2:45 PM;-;-;46.10;35.98;35.98;46.10;46.10;35.98;-;-;35.98;46.06;41.82;46.10;46.10;46.10;41.82
Jan 2, 2018 2:45 PM;Jan 2, 2018 3:00 PM;-;-;46.10;35.98;35.98;46.10;46.10;35.98;-;-;35.98;46.06;41.82;46.10;46.10;46.10;41.82
Jan 2, 2018 3:00 PM;Jan 2, 2018 3:15 PM;-;-;43.86;38.05;38.05;43.86;43.86;38.05;-;-;38.05;50.29;41.50;43.86;47.60;43.86;41.50
Jan 2, 2018 3:15 PM;Jan 2, 2018 3:30 PM;-;-;43.86;38.05;38.05;43.86;43.86;38.05;-;-;38.05;50.29;41.50;43.86;47.60;43.86;41.50
Jan 2, 2018 3:30 PM;Jan 2, 2018 3:45 PM;-;-;43.86;38.05;38.05;43.86;43.86;38.05;-;-;38.05;50.29;41.50;43.86;47.60;43.86;41.50
Jan 2, 2018 3:45 PM;Jan 2, 2018 4:00 PM;-;-;43.86;38.05;38.05;43.86;43.86;38.05;-;-;38.05;50.29;41.50;43.86;47.60;43.86;41.50
Jan 2, 2018 4:00 PM;Jan 2, 2018 4:15 PM;-;-;43.64;41.67;41.67;43.64;43.64;41.67;-;-;41.67;52.57;45.62;43.64;50.45;43.64;45.62
Jan 2, 2018 4:15 PM;Jan 2, 2018 4:30 PM;-;-;43.64;41.67;41.67;43.64;43.64;41.67;-;-;41.67;52.57;45.62;43.64;50.45;43.64;45.62
Jan 2, 2018 4:30 PM;Jan 2, 2018 4:45 PM;-;-;43.64;41.67;41.67;43.64;43.64;41.67;-;-;41.67;52.57;45.62;43.64;50.45;43.64;45.62
Jan 2, 2018 4:45 PM;Jan 2, 2018 5:00 PM;-;-;43.64;41.67;41.67;43.64;43.64;41.67;-;-;41.67;52.57;45.62;43.64;50.45;43.64;45.62
Jan 2, 2018 5:00 PM;Jan 2, 2018 5:15 PM;-;-;47.37;42.39;42.39;47.37;47.37;42.39;-;-;42.39;58.37;48.34;47.37;54.90;47.37;48.34
Jan 2, 2018 5:15 PM;Jan 2, 2018 5:30 PM;-;-;47.37;42.39;42.39;47.37;47.37;42.39;-;-;42.39;58.37;48.34;47.37;54.90;47.37;48.34
Jan 2, 2018 5:30 PM;Jan 2, 2018 5:45 PM;-;-;47.37;42.39;42.39;47.37;47.37;42.39;-;-;42.39;58.37;48.34;47.37;54.90;47.37;48.34
Jan 2, 2018 5:45 PM;Jan 2, 2018 6:00 PM;-;-;47.37;42.39;42.39;47.37;47.37;42.39;-;-;42.39;58.37;48.34;47.37;54.90;47.37;48.34
Jan 2, 2018 6:00 PM;Jan 2, 2018 6:15 PM;-;-;46.08;45.06;45.06;46.08;46.08;37.79;-;-;37.79;57.79;46.00;46.08;57.18;46.08;46.00
Jan 2, 2018 6:15 PM;Jan 2, 2018 6:30 PM;-;-;46.08;45.06;45.06;46.08;46.08;37.79;-;-;37.79;57.79;46.00;46.08;57.18;46.08;46.00
Jan 2, 2018 6:30 PM;Jan 2, 2018 6:45 PM;-;-;46.08;45.06;45.06;46.08;46.08;37.79;-;-;37.79;57.79;46.00;46.08;57.18;46.08;46.00
Jan 2, 2018 6:45 PM;Jan 2, 2018 7:00 PM;-;-;46.08;45.06;45.06;46.08;46.08;37.79;-;-;37.79;57.79;46.00;46.08;57.18;46.08;46.00
Jan 2, 2018 7:00 PM;Jan 2, 2018 7:15 PM;-;-;41.08;41.08;41.08;41.08;41.08;33.70;-;-;34.08;57.36;42.17;41.08;54.90;41.08;42.17
Jan 2, 2018 7:15 PM;Jan 2, 2018 7:30 PM;-;-;41.08;41.08;41.08;41.08;41.08;33.70;-;-;34.08;57.36;42.17;41.08;54.90;41.08;42.17
Jan 2, 2018 7:30 PM;Jan 2, 2018 7:45 PM;-;-;41.08;41.08;41.08;41.08;41.08;33.70;-;-;34.08;57.36;42.17;41.08;54.90;41.08;42.17
Jan 2, 2018 7:45 PM;Jan 2, 2018 8:00 PM;-;-;41.08;41.08;41.08;41.08;41.08;33.70;-;-;34.08;57.36;42.17;41.08;54.90;41.08;42.17
Jan 2, 2018 8:00 PM;Jan 2, 2018 8:15 PM;-;-;34.94;34.94;31.55;34.94;34.94;30.88;-;-;30.88;53.24;38.65;34.94;51.20;34.94;38.65
Jan 2, 2018 8:15 PM;Jan 2, 2018 8:30 PM;-;-;34.94;34.94;31.55;34.94;34.94;30.88;-;-;30.88;53.24;38.65;34.94;51.20;34.94;38.65
Jan 2, 2018 8:30 PM;Jan 2, 2018 8:45 PM;-;-;34.94;34.94;31.55;34.94;34.94;30.88;-;-;30.88;53.24;38.65;34.94;51.20;34.94;38.65
Jan 2, 2018 8:45 PM;Jan 2, 2018 9:00 PM;-;-;34.94;34.94;31.55;34.94;34.94;30.88;-;-;30.88;53.24;38.65;34.94;51.20;34.94;38.65
Jan 2, 2018 9:00 PM;Jan 2, 2018 9:15 PM;-;-;25.46;25.46;28.85;25.46;25.46;28.85;-;-;28.85;50.94;34.00;25.46;48.82;27.65;34.00
Jan 2, 2018 9:15 PM;Jan 2, 2018 9:30 PM;-;-;25.46;25.46;28.85;25.46;25.46;28.85;-;-;28.85;50.94;34.00;25.46;48.82;27.65;34.00
Jan 2, 2018 9:30 PM;Jan 2, 2018 9:45 PM;-;-;25.46;25.46;28.85;25.46;25.46;28.85;-;-;28.85;50.94;34.00;25.46;48.82;27.65;34.00
Jan 2, 2018 9:45 PM;Jan 2, 2018 10:00 PM;-;-;25.46;25.46;28.85;25.46;25.46;28.85;-;-;28.85;50.94;34.00;25.46;48.82;27.65;34.00
Jan 2, 2018 10:00 PM;Jan 2, 2018 10:15 PM;-;-;24.71;21.30;27.99;23.25;27.09;27.99;-;-;27.99;47.10;30.00;21.30;45.14;45.14;30.00
Jan 2, 2018 10:15 PM;Jan 2, 2018 10:30 PM;-;-;24.71;21.30;27.99;23.25;27.09;27.99;-;-;27.99;47.10;30.00;21.30;45.14;45.14;30.00
Jan 2, 2018 10:30 PM;Jan 2, 2018 10:45 PM;-;-;24.71;21.30;27.99;23.25;27.09;27.99;-;-;27.99;47.10;30.00;21.30;45.14;45.14;30.00
Jan 2, 2018 10:45 PM;Jan 2, 2018 11:00 PM;-;-;24.71;21.30;27.99;23.25;27.09;27.99;-;-;27.99;47.10;30.00;21.30;45.14;45.14;30.00
Jan 2, 2018 11:00 PM;Jan 2, 2018 11:15 PM;-;-;19.89;18.97;27.60;15.49;28.51;27.60;-;-;27.60;42.92;21.77;9.94;40.09;40.09;21.77
Jan 2, 2018 11:15 PM;Jan 2, 2018 11:30 PM;-;-;19.89;18.97;27.60;15.49;28.51;27.60;-;-;27.60;42.92;21.77;9.94;40.09;40.09;21.77
Jan 2, 2018 11:30 PM;Jan 2, 2018 11:45 PM;-;-;19.89;18.97;27.60;15.49;28.51;27.60;-;-;27.60;42.92;21.77;9.94;40.09;40.09;21.77
Jan 2, 2018 11:45 PM;Jan 3, 2018 12:00 AM;-;-;19.89;18.97;27.60;15.49;28.51;27.60;-;-;27.60;42.92;21.77;9.94;40.09;40.09;21.77
Jan 3, 2018 12:00 AM;Jan 3, 2018 12:15 AM;-;-;15.13;18.11;18.11;12.14;27.74;26.86;-;-;27.12;34.30;9.60;7.93;42.75;10.10;9.60
Jan 3, 2018 12:15 AM;Jan 3, 2018 12:30 AM;-;-;15.13;18.11;18.11;12.14;27.74;26.86;-;-;27.12;34.30;9.60;7.93;42.75;10.10;9.60
Jan 3, 2018 12:30 AM;Jan 3, 2018 12:45 AM;-;-;15.13;18.11;18.11;12.14;27.74;26.86;-;-;27.12;34.30;9.60;7.93;42.75;10.10;9.60
Jan 3, 2018 12:45 AM;Jan 3, 2018 1:00 AM;-;-;15.13;18.11;18.11;12.14;27.74;26.86;-;-;27.12;34.30;9.60;7.93;42.75;10.10;9.60
Jan 3, 2018 1:00 AM;Jan 3, 2018 1:15 AM;-;-;9.25;1.38;1.38;5.48;25.76;26.61;-;-;26.61;29.04;5.30;0.03;35.02;35.02;5.30
Jan 3, 2018 1:15 AM;Jan 3, 2018 1:30 AM;-;-;9.25;1.38;1.38;5.48;25.76;26.61;-;-;26.61;29.04;5.30;0.03;35.02;35.02;5.30
Jan 3, 2018 1:30 AM;Jan 3, 2018 1:45 AM;-;-;9.25;1.38;1.38;5.48;25.76;26.61;-;-;26.61;29.04;5.30;0.03;35.02;35.02;5.30
Jan 3, 2018 1:45 AM;Jan 3, 2018 2:00 AM;-;-;9.25;1.38;1.38;5.48;25.76;26.61;-;-;26.61;29.04;5.30;0.03;35.02;35.02;5.30
Jan 3, 2018 2:00 AM;Jan 3, 2018 2:15 AM;-;-;8.55;0.02;0.02;5.00;21.10;26.12;-;-;26.26;25.54;0.31;0.02;28.85;28.85;1.09
Jan 3, 2018 2:15 AM;Jan 3, 2018 2:30 AM;-;-;8.55;0.02;0.02;5.00;21.10;26.12;-;-;26.26;25.54;0.31;0.02;28.85;28.85;1.09
Jan 3, 2018 2:30 AM;Jan 3, 2018 2:45 AM;-;-;8.55;0.02;0.02;5.00;21.10;26.12;-;-;26.26;25.54;0.31;0.02;28.85;28.85;1.09
Jan 3, 2018 2:45 AM;Jan 3, 2018 3:00 AM;-;-;8.55;0.02;0.02;5.00;21.10;26.12;-;-;26.26;25.54;0.31;0.02;28.85;28.85;1.09
Jan 3, 2018 3:00 AM;Jan 3, 2018 3:15 AM;-;-;5.64;-5.99;-5.99;0.99;23.60;26.09;-;-;26.23;23.43;-1.97;-5.99;28.00;28.00;0.21
Jan 3, 2018 3:15 AM;Jan 3, 2018 3:30 AM;-;-;5.64;-5.99;-5.99;0.99;23.60;26.09;-;-;26.23;23.43;-1.97;-5.99;28.00;28.00;0.21
Jan 3, 2018 3:30 AM;Jan 3, 2018 3:45 AM;-;-;5.64;-5.99;-5.99;0.99;23.60;26.09;-;-;26.23;23.43;-1.97;-5.99;28.00;28.00;0.21
Jan 3, 2018 3:45 AM;Jan 3, 2018 4:00 AM;-;-;5.64;-5.99;-5.99;0.99;23.60;26.09;-;-;26.23;23.43;-1.97;-5.99;28.00;28.00;0.21
Jan 3, 2018 4:00 AM;Jan 3, 2018 4:15 AM;-;-;4.11;-9.21;-9.21;-0.25;25.31;26.15;-;-;26.42;30.76;0.99;-9.21;35.02;35.02;0.99
Jan 3, 2018 4:15 AM;Jan 3, 2018 4:30 AM;-;-;4.11;-9.21;-9.21;-0.25;25.31;26.15;-;-;26.42;30.76;0.99;-9.21;35.02;35.02;0.99
Jan 3, 2018 4:30 AM;Jan 3, 2018 4:45 AM;-;-;4.11;-9.21;-9.21;-0.25;25.31;26.15;-;-;26.42;30.76;0.99;-9.21;35.02;35.02;0.99
Jan 3, 2018 4:45 AM;Jan 3, 2018 5:00 AM;-;-;4.11;-9.21;-9.21;-0.25;25.31;26.15;-;-;26.42;30.76;0.99;-9.21;35.02;35.02;0.99
Jan 3, 2018 5:00 AM;Jan 3, 2018 5:15 AM;-;-;7.37;-4.64;-4.64;3.87;25.68;26.53;-;-;27.47;36.42;9.91;-4.64;44.49;44.49;9.91
Jan 3, 2018 5:15 AM;Jan 3, 2018 5:30 AM;-;-;7.37;-4.64;-4.64;3.87;25.68;26.53;-;-;27.47;36.42;9.91;-4.64;44.49;44.49;9.91
Jan 3, 2018 5:30 AM;Jan 3, 2018 5:45 AM;-;-;7.37;-4.64;-4.64;3.87;25.68;26.53;-;-;27.47;36.42;9.91;-4.64;44.49;44.49;9.91
Jan 3, 2018 5:45 AM;Jan 3, 2018 6:00 AM;-;-;7.37;-4.64;-4.64;3.87;25.68;26.53;-;-;27.47;36.42;9.91;-4.64;44.49;44.49;9.91
Jan 3, 2018 6:00 AM;Jan 3, 2018 6:15 AM;-;-;14.89;9.90;18.51;12.25;27.45;26.57;-;-;28.31;45.55;22.49;8.02;50.65;50.65;22.49
Jan 3, 2018 6:15 AM;Jan 3, 2018 6:30 AM;-;-;14.89;9.90;18.51;12.25;27.45;26.57;-;-;28.31;45.55;22.49;8.02;50.65;50.65;22.49
Jan 3, 2018 6:30 AM;Jan 3, 2018 6:45 AM;-;-;14.89;9.90;18.51;12.25;27.45;26.57;-;-;28.31;45.55;22.49;8.02;50.65;50.65;22.49
Jan 3, 2018 6:45 AM;Jan 3, 2018 7:00 AM;-;-;14.89;9.90;18.51;12.25;27.45;26.57;-;-;28.31;45.55;22.49;8.02;50.65;50.65;22.49
Jan 3, 2018 7:00 AM;Jan 3, 2018 7:15 AM;-;-;25.73;26.97;28.95;19.42;37.00;26.97;-;-;28.95;55.03;35.00;11.03;67.00;67.00;35.00
Jan 3, 2018 7:15 AM;Jan 3, 2018 7:30 AM;-;-;25.73;26.97;28.95;19.42;37.00;26.97;-;-;28.95;55.03;35.00;11.03;67.00;67.00;35.00
Jan 3, 2018 7:30 AM;Jan 3, 2018 7:45 AM;-;-;25.73;26.97;28.95;19.42;37.00;26.97;-;-;28.95;55.03;35.00;11.03;67.00;67.00;35.00
Jan 3, 2018 7:45 AM;Jan 3, 2018 8:00 AM;-;-;25.73;26.97;28.95;19.42;37.00;26.97;-;-;28.95;55.03;35.00;11.03;67.00;67.00;35.00
Jan 3, 2018 8:00 AM;Jan 3, 2018 8:15 AM;-;-;29.59;27.57;29.20;22.57;39.90;27.57;-;-;29.20;58.75;39.47;13.28;70.00;70.00;39.47
Jan 3, 2018 8:15 AM;Jan 3, 2018 8:30 AM;-;-;29.59;27.57;29.20;22.57;39.90;27.57;-;-;29.20;58.75;39.47;13.28;70.00;70.00;39.47
Jan 3, 2018 8:30 AM;Jan 3, 2018 8:45 AM;-;-;29.59;27.57;29.20;22.57;39.90;27.57;-;-;29.20;58.75;39.47;13.28;70.00;70.00;39.47
Jan 3, 2018 8:45 AM;Jan 3, 2018 9:00 AM;-;-;29.59;27.57;29.20;22.57;39.90;27.57;-;-;29.20;58.75;39.47;13.28;70.00;70.00;39.47
Jan 3, 2018 9:00 AM;Jan 3, 2018 9:15 AM;-;-;29.21;27.72;29.28;22.37;43.10;27.72;-;-;29.28;58.25;40.60;13.18;68.00;68.00;40.60
Jan 3, 2018 9:15 AM;Jan 3, 2018 9:30 AM;-;-;29.21;27.72;29.28;22.37;43.10;27.72;-;-;29.28;58.25;40.60;13.18;68.00;68.00;40.60
Jan 3, 2018 9:30 AM;Jan 3, 2018 9:45 AM;-;-;29.21;27.72;29.28;22.37;43.10;27.72;-;-;29.28;58.25;40.60;13.18;68.00;68.00;40.60
Jan 3, 2018 9:45 AM;Jan 3, 2018 10:00 AM;-;-;29.21;27.72;29.28;22.37;43.10;27.72;-;-;29.28;58.25;40.60;13.18;68.00;68.00;40.60
Jan 3, 2018 10:00 AM;Jan 3, 2018 10:15 AM;-;-;30.00;27.99;29.42;18.65;43.20;27.99;-;-;29.42;57.94;39.14;13.71;55.70;55.70;39.14
Jan 3, 2018 10:15 AM;Jan 3, 2018 10:30 AM;-;-;30.00;27.99;29.42;18.65;43.20;27.99;-;-;29.42;57.94;39.14;13.71;55.70;55.70;39.14
Jan 3, 2018 10:30 AM;Jan 3, 2018 10:45 AM;-;-;30.00;27.99;29.42;18.65;43.20;27.99;-;-;29.42;57.94;39.14;13.71;55.70;55.70;39.14
Jan 3, 2018 10:45 AM;Jan 3, 2018 11:00 AM;-;-;30.00;27.99;29.42;18.65;43.20;27.99;-;-;29.42;57.94;39.14;13.71;55.70;55.70;39.14
Jan 3, 2018 11:00 AM;Jan 3, 2018 11:15 AM;-;-;30.00;28.52;29.25;19.35;45.00;28.52;-;-;29.25;56.81;34.56;15.42;53.30;53.30;34.56
Jan 3, 2018 11:15 AM;Jan 3, 2018 11:30 AM;-;-;30.00;28.52;29.25;19.35;45.00;28.52;-;-;29.25;56.81;34.56;15.42;53.30;53.30;34.56
Jan 3, 2018 11:30 AM;Jan 3, 2018 11:45 AM;-;-;30.00;28.52;29.25;19.35;45.00;28.52;-;-;29.25;56.81;34.56;15.42;53.30;53.30;34.56
Jan 3, 2018 11:45 AM;Jan 3, 2018 12:00 PM;-;-;30.00;28.52;29.25;19.35;45.00;28.52;-;-;29.25;56.81;34.56;15.42;53.30;53.30;34.56
Jan 3, 2018 12:00 PM;Jan 3, 2018 12:15 PM;-;-;26.39;29.23;29.23;18.93;41.40;29.23;-;-;29.23;53.27;35.10;15.84;52.61;52.61;35.10
Jan 3, 2018 12:15 PM;Jan 3, 2018 12:30 PM;-;-;26.39;29.23;29.23;18.93;41.40;29.23;-;-;29.23;53.27;35.10;15.84;52.61;52.61;35.10
Jan 3, 2018 12:30 PM;Jan 3, 2018 12:45 PM;-;-;26.39;29.23;29.23;18.93;41.40;29.23;-;-;29.23;53.27;35.10;15.84;52.61;52.61;35.10
Jan 3, 2018 12:45 PM;Jan 3, 2018 1:00 PM;-;-;26.39;29.23;29.23;18.93;41.40;29.23;-;-;29.23;53.27;35.10;15.84;52.61;52.61;35.10
Jan 3, 2018 1:00 PM;Jan 3, 2018 1:15 PM;-;-;30.00;29.49;29.49;17.26;42.80;29.49;-;-;29.49;52.93;36.00;16.00;50.65;50.65;36.00
Jan 3, 2018 1:15 PM;Jan 3, 2018 1:30 PM;-;-;30.00;29.49;29.49;17.26;42.80;29.49;-;-;29.49;52.93;36.00;16.00;50.65;50.65;36.00
Jan 3, 2018 1:30 PM;Jan 3, 2018 1:45 PM;-;-;30.00;29.49;29.49;17.26;42.80;29.49;-;-;29.49;52.93;36.00;16.00;50.65;50.65;36.00
Jan 3, 2018 1:45 PM;Jan 3, 2018 2:00 PM;-;-;30.00;29.49;29.49;17.26;42.80;29.49;-;-;29.49;52.93;36.00;16.00;50.65;50.65;36.00
Jan 3, 2018 2:00 PM;Jan 3, 2018 2:15 PM;-;-;30.00;29.86;29.86;16.76;39.40;29.86;-;-;29.86;54.47;36.09;15.75;53.30;53.30;36.09
Jan 3, 2018 2:15 PM;Jan 3, 2018 2:30 PM;-;-;30.00;29.86;29.86;16.76;39.40;29.86;-;-;29.86;54.47;36.09;15.75;53.30;53.30;36.09
Jan 3, 2018 2:30 PM;Jan 3, 2018 2:45 PM;-;-;30.00;29.86;29.86;16.76;39.40;29.86;-;-;29.86;54.47;36.09;15.75;53.30;53.30;36.09
Jan 3, 2018 2:45 PM;Jan 3, 2018 3:00 PM;-;-;30.00;29.86;29.86;16.76;39.40;29.86;-;-;29.86;54.47;36.09;15.75;53.30;53.30;36.09
Jan 3, 2018 3:00 PM;Jan 3, 2018 3:15 PM;-;-;32.87;30.51;30.51;18.09;37.00;30.51;-;-;30.51;56.20;40.00;15.14;54.90;39.00;40.78
Jan 3, 2018 3:15 PM;Jan 3, 2018 3:30 PM;-;-;32.87;30.51;30.51;18.09;37.00;30.51;-;-;30.51;56.20;40.00;15.14;54.90;39.00;40.78
Jan 3, 2018 3:30 PM;Jan 3, 2018 3:45 PM;-;-;32.87;30.51;30.51;18.09;37.00;30.51;-;-;30.51;56.20;40.00;15.14;54.90;39.00;40.78
Jan 3, 2018 3:45 PM;Jan 3, 2018 4:00 PM;-;-;32.87;30.51;30.51;18.09;37.00;30.51;-;-;30.51;56.20;40.00;15.14;54.90;39.00;40.78
Jan 3, 2018 4:00 PM;Jan 3, 2018 4:15 PM;-;-;37.50;30.95;31.33;19.51;43.10;30.95;-;-;31.33;57.50;42.00;16.00;59.00;59.00;51.93
Jan 3, 2018 4:15 PM;Jan 3, 2018 4:30 PM;-;-;37.50;30.95;31.33;19.51;43.10;30.95;-;-;31.33;57.50;42.00;16.00;59.00;59.00;51.93
Jan 3, 2018 4:30 PM;Jan 3, 2018 4:45 PM;-;-;37.50;30.95;31.33;19.51;43.10;30.95;-;-;31.33;57.50;42.00;16.00;59.00;59.00;51.93
Jan 3, 2018 4:45 PM;Jan 3, 2018 5:00 PM;-;-;37.50;30.95;31.33;19.51;43.10;30.95;-;-;31.33;57.50;42.00;16.00;59.00;59.00;51.93
Jan 3, 2018 5:00 PM;Jan 3, 2018 5:15 PM;-;-;34.55;31.28;31.59;24.13;59.90;31.28;-;-;31.59;58.06;40.68;15.11;70.00;70.00;59.66
Jan 3, 2018 5:15 PM;Jan 3, 2018 5:30 PM;-;-;34.55;31.28;31.59;24.13;59.90;31.28;-;-;31.59;58.06;40.68;15.11;70.00;70.00;59.66
Jan 3, 2018 5:30 PM;Jan 3, 2018 5:45 PM;-;-;34.55;31.28;31.59;24.13;59.90;31.28;-;-;31.59;58.06;40.68;15.11;70.00;70.00;59.66
Jan 3, 2018 5:45 PM;Jan 3, 2018 6:00 PM;-;-;34.55;31.28;31.59;24.13;59.90;31.28;-;-;31.59;58.06;40.68;15.11;70.00;70.00;59.66
Jan 3, 2018 6:00 PM;Jan 3, 2018 6:15 PM;-;-;36.67;30.78;30.78;36.67;36.67;30.78;-;-;30.78;58.06;39.10;13.37;67.18;67.18;48.83
Jan 3, 2018 6:15 PM;Jan 3, 2018 6:30 PM;-;-;36.67;30.78;30.78;36.67;36.67;30.78;-;-;30.78;58.06;39.10;13.37;67.18;67.18;48.83
Jan 3, 2018 6:30 PM;Jan 3, 2018 6:45 PM;-;-;36.67;30.78;30.78;36.67;36.67;30.78;-;-;30.78;58.06;39.10;13.37;67.18;67.18;48.83
Jan 3, 2018 6:45 PM;Jan 3, 2018 7:00 PM;-;-;36.67;30.78;30.78;36.67;36.67;30.78;-;-;30.78;58.06;39.10;13.37;67.18;67.18;48.83
Jan 3, 2018 7:00 PM;Jan 3, 2018 7:15 PM;-;-;26.27;30.15;30.15;26.27;41.70;30.15;-;-;30.15;58.05;38.00;11.06;62.60;62.60;41.84
Jan 3, 2018 7:15 PM;Jan 3, 2018 7:30 PM;-;-;26.27;30.15;30.15;26.27;41.70;30.15;-;-;30.15;58.05;38.00;11.06;62.60;62.60;41.84
Jan 3, 2018 7:30 PM;Jan 3, 2018 7:45 PM;-;-;26.27;30.15;30.15;26.27;41.70;30.15;-;-;30.15;58.05;38.00;11.06;62.60;62.60;41.84
Jan 3, 2018 7:45 PM;Jan 3, 2018 8:00 PM;-;-;26.27;30.15;30.15;26.27;41.70;30.15;-;-;30.15;58.05;38.00;11.06;62.60;62.60;41.84
Jan 3, 2018 8:00 PM;Jan 3, 2018 8:15 PM;-;-;27.32;29.37;29.37;26.06;47.36;29.37;-;-;29.37;52.94;34.08;10.06;57.71;57.71;39.00
Jan 3, 2018 8:15 PM;Jan 3, 2018 8:30 PM;-;-;27.32;29.37;29.37;26.06;47.36;29.37;-;-;29.37;52.94;34.08;10.06;57.71;57.71;39.00
Jan 3, 2018 8:30 PM;Jan 3, 2018 8:45 PM;-;-;27.32;29.37;29.37;26.06;47.36;29.37;-;-;29.37;52.94;34.08;10.06;57.71;57.71;39.00
Jan 3, 2018 8:45 PM;Jan 3, 2018 9:00 PM;-;-;27.32;29.37;29.37;26.06;47.36;29.37;-;-;29.37;52.94;34.08;10.06;57.71;57.71;39.00
Jan 3, 2018 9:00 PM;Jan 3, 2018 9:15 PM;-;-;21.23;28.93;28.93;19.88;35.80;28.93;-;-;28.93;48.36;21.72;9.30;53.30;53.30;35.84
Jan 3, 2018 9:15 PM;Jan 3, 2018 9:30 PM;-;-;21.23;28.93;28.93;19.88;35.80;28.93;-;-;28.93;48.36;21.72;9.30;53.30;53.30;35.84
Jan 3, 2018 9:30 PM;Jan 3, 2018 9:45 PM;-;-;21.23;28.93;28.93;19.88;35.80;28.93;-;-;28.93;48.36;21.72;9.30;53.30;53.30;35.84
Jan 3, 2018 9:45 PM;Jan 3, 2018 10:00 PM;-;-;21.23;28.93;28.93;19.88;35.80;28.93;-;-;28.93;48.36;21.72;9.30;53.30;53.30;35.84
Jan 3, 2018 10:00 PM;Jan 3, 2018 10:15 PM;-;-;20.22;28.13;28.13;17.26;35.10;28.13;-;-;28.13;45.51;10.42;9.87;49.70;49.70;32.80
Jan 3, 2018 10:15 PM;Jan 3, 2018 10:30 PM;-;-;20.22;28.13;28.13;17.26;35.10;28.13;-;-;28.13;45.51;10.42;9.87;49.70;49.70;32.80
Jan 3, 2018 10:30 PM;Jan 3, 2018 10:45 PM;-;-;20.22;28.13;28.13;17.26;35.10;28.13;-;-;28.13;45.51;10.42;9.87;49.70;49.70;32.80
Jan 3, 2018 10:45 PM;Jan 3, 2018 11:00 PM;-;-;20.22;28.13;28.13;17.26;35.10;28.13;-;-;28.13;45.51;10.42;9.87;49.70;49.70;32.80
Jan 3, 2018 11:00 PM;Jan 3, 2018 11:15 PM;-;-;20.95;27.31;27.31;13.87;35.10;27.31;-;-;27.31;41.03;0.37;4.97;44.15;44.15;24.16
Jan 3, 2018 11:15 PM;Jan 3, 2018 11:30 PM;-;-;20.95;27.31;27.31;13.87;35.10;27.31;-;-;27.31;41.03;0.37;4.97;44.15;44.15;24.16
